800, 2.25, 0.05897776429687588
1352, 1.3313609467455618, 0.038133810096391454
2048, 0.87890625, 0.024530477319896788
2888, 0.6232686980609419, 0.01565836323866884
3872, 0.464876033057851, 0.009916465152013521
5000, 0.35999999999999993, 0.0062687050110956715
6272, 0.2869897959183674, 0.004022514734080107
7688, 0.23413111342351722, 0.002707580958611732
9248, 0.19463667820069205, 0.001995278724177287
10952, 0.1643535427319211, 0.0016424874019279876
12800, 0.140625, 0.0014756270327883566
14792, 0.12168739859383451, 0.0013921555165946284
16928, 0.10633270321361056, 0.001343405685711044
19208, 0.09371095376926283, 0.001309204544843823
21632, 0.08321005917159761, 0.0012818075110200933
24200, 0.07438016528925619, 0.0012581381475049666
26912, 0.06688466111771699, 0.0012369512803335578
29768, 0.060467616232195646, 0.0012176396249412942
32768, 0.054931640625, 0.0011998444640911193
