mean x,mean theta,99% confidence interval
-16.676226066024334,0.029058693705828087,0.017378203837416353
-13.423315135161662,0.007982776542162848,0.017378203837416353
-10.17177864191721,0.0024466237527744766,0.019429422553655328
-6.917600801789232,-0.022540094907144013,0.015864057084459628
-3.662830031326533,-0.06237915388790497,0.017378203837416346
-2.851360923437564,-0.07691723792023947,0.017378203837416353
-2.036028426863157,-0.05707225648610633,0.017378203837416353
-1.869673869744966,-0.07095432598876941,0.017378203837416353
-1.7122860035677971,-0.053154131082387916,0.015864057084459628
-1.551995410833508,-0.06820512102688345,0.017378203837416353
-1.3840101620233067,-0.05663584821220426,0.017378203837416353
-1.2231389063541458,-0.0524616424231864,0.014687262912731862
-1.0613240033899598,-0.05247920660268745,0.014687262912731862
-0.8994168783827708,-0.04259139707251826,0.01737820383741635
-0.7347220852947975,-0.040796528125183605,0.01737820383741635
-0.5748777600021135,-0.02877811058967389,0.01737820383741635
-0.40938829673455135,-0.03677183622221898,0.019429422553655328
-0.24498669150770608,-0.014929780001811702,0.01737820383741635
-0.08316865869966868,-0.026502119484520935,0.01737820383741635
0.07858776341423558,-0.010178843340816682,0.01737820383741635
0.2406204386023675,-0.011212426735043936,0.01737820383741635
0.40581801715329713,0.00967691318849145,0.01737820383741635
0.5685633170495529,0.021636318917582095,0.017378203837416353
0.7341571620838193,0.017424749885959774,0.017378203837416346
0.8901332831771912,0.029650628051994754,0.017378203837416353
1.0566424403344403,0.03825513831634447,0.017378203837416353
1.219730814360546,0.04933807563853504,0.017378203837416353
1.3818335041469347,0.0418542565887153,0.017378203837416346
1.5450045477422143,0.042293195464700686,0.017378203837416346
1.704689169164812,0.05027762664263772,0.017378203837416353
1.8731409400623615,0.05921589115260132,0.017378203837416353
2.0343334350817477,0.06270708485872735,0.017378203837416353
2.199542272249187,0.0724413445615799,0.017378203837416353
2.3609186379498373,0.0748919939321225,0.015864057084459635
2.5242775640785764,0.0814207146386419,0.017378203837416353
2.6879242917041744,0.07087218148572537,0.017378203837416353
2.8489393206530838,0.06985898135752912,0.017378203837416353
3.657102193571115,0.06553936245787208,0.017378203837416353
4.478969855348472,0.057814042877734985,0.017378203837416353
6.104504457380358,0.03767928148480902,0.017378203837416353
