968, 46.48760330578512, 0.8968200106565195
2048, 21.97265625, 0.40138138964117703
3042, 14.792899408284029, 0.30671754195317896
4050, 11.11111111111111, 0.11268726712113453
5000, 9.0, 0.17489383876122755
6050, 7.438016528925616, 0.2232881429899509
6962, 6.463659867854063, 0.17177540520997736
7938, 5.668934240362812, 0.1461375474363737
8978, 5.01225217197594, 0.18861660020172483
10082, 4.463400119024001, 0.1349665456387675
10952, 4.108838568298028, 0.02886927369904503
11858, 3.7949063923089885, 0.03359771651133066
13122, 3.429355281207134, 0.09500274271557715
14112, 3.188775510204082, 0.11214210873494668
15138, 2.972651605231867, 0.12825938490370517
15842, 2.840550435551066, 0.08762054622776473
16928, 2.6583175803402646, 0.018689917998670695
18050, 2.4930747922437675, 0.10987162830671032
18818, 2.391327452439154, 0.11423047092211612
20000, 2.25, 0.05883204512537013
20808, 2.1626297577854676, 0.042486816471311944
22050, 2.0408163265306127, 0.027898788757640396
22898, 1.9652371386147256, 0.016235743351928678
24200, 1.859504132231404, 0.04476820054233555
25088, 1.7936862244897962, 0.05804400456108465
25992, 1.7313019390581728, 0.06403193282124647
26912, 1.6721165279429253, 0.06073291769610156
27848, 1.6159149669635158, 0.04684591905147811
28800, 1.5625, 0.02409667381589076
