anisotropy,normalised displacement,rebound radius ratio
0.015743018391958585,0.5569490529125422,0.6004756503350789
0.019888518143597347,0.6535178237240366,0.6496014023860955
0.028880541334001746,0.7990414700353219,0.6336343877295746
0.009849196511429566,0.4265227347575053,0.5298766184398315
0.029411484608553657,0.8029039020616735,0.6919735266348835
0.031722290908576214,0.843912293181756,0.693027227712775
0.021407347871946317,0.6732057042027818,0.6296960216686234
0.007775940439574006,0.37815488408870246,0.4929236331004053
0.012168144641281936,0.4819281642641504,0.5532718370618421
0.02340177897554555,0.7096257066388096,0.6374453010592438
0.02561721068288196,0.7498245386862818,0.6616988014704298
0.028513043469930124,0.7847875925653535,0.6718959912870218
0.008415629802860466,0.4026209209924603,0.5038184687005309
0.026942232263644728,0.7924846968531868,0.6495792065365257
0.017718587186159603,0.5937905148737511,0.5988540707743976
0.029478749687083933,0.7920436299081134,0.6789781602931051
0.022389090734481577,0.6876694657062538,0.6378128088733424
0.02771171395203908,0.7715836201033521,0.6693844385007013
0.024442327632181012,0.7325458039073895,0.6713739516386604
0.016558227964862404,0.6108661086680733,0.6156303928820643
0.026226409536591982,0.7366079175266297,0.6569328789792744
0.026022141256436346,0.7353990060823998,0.6469031203939437
0.021805637186612305,0.6759385259575318,0.6399515629956894
0.024343052101525348,0.7177781382188354,0.626539483303272
0.01573379345232427,0.5318666024771416,0.584482875250967
0.02281057515655183,0.6824446762104837,0.6340414878549963
0.027364571494981834,0.7318086307431974,0.6337780693179004
0.020068134246658993,0.6488639706502436,0.658007079286659
0.02069471157446381,0.6828812949925863,0.6342503014587669
0.026850956219971522,0.7293211150055993,0.6483252303754584
0.016872648694434767,0.5818557838337375,0.6064298752004819
0.028571725341371156,0.7524024384287661,0.6690754804772304
0.027764909420981074,0.7636002389625038,0.6696479710431706
0.027933340400227817,0.7682150705069648,0.6737677497038973
0.013616198158773678,0.5026909287939417,0.5729260639988029
0.023451833846005226,0.6893835990723254,0.644018903902578
0.027956852716150334,0.7616824216535327,0.6644262833292446
0.01862193768913292,0.5974887066210423,0.6057096930234845
0.026684729361814933,0.7211541086995514,0.655779649239596
0.018177521153349308,0.5997718826132434,0.6003803409135936
0.0156534100487172,0.5673115235898097,0.6046342235243518
0.027476754924929722,0.7398160438020016,0.6574916509352772
0.022212200036272087,0.6759908488291881,0.6406283043055908
0.0094721050140703,0.4147863744310094,0.5131238895890281
0.02470428772399971,0.7320024491667833,0.643568999438444
0.017943649652469775,0.599915944036746,0.6053244129937303
0.027390184703200367,0.7514104506774184,0.639042796655588
0.028119295592262374,0.7682277184519414,0.6768906759609893
0.016404995885301733,0.560242232257612,0.5947456044427938
0.027842673132479685,0.7280261447694607,0.6562660900653976
0.02274636204543634,0.6735578671688528,0.6370480650709424
0.02703968908505626,0.7312516869496293,0.6577515759340996
0.025194083764599418,0.7267982947717286,0.6661046320016342
0.01178036680279701,0.4642265645803644,0.5431254465935684
0.027725061017534514,0.7462905720157185,0.6607240208196441
0.028491330773973457,0.7637227821760473,0.6578923639082069
0.02277882691524072,0.6664219378625988,0.6291664293733382
0.021420539481694312,0.6617879194346427,0.6320401563703552
0.007238354353720409,0.3779535006410464,0.4743416490252569
0.03010307559387196,0.8081960786909285,0.6808632435806236
0.017245455623419694,0.5739953350556636,0.5945729907541212
0.0170671837517078,0.5732187462339134,0.593925292227274
0.02848879393731675,0.7365697579268745,0.653806002774165
0.024847890561035556,0.6952922908586915,0.6356601183087
0.009409935404512574,0.4197315784504466,0.5257270098529169
0.027483056426320172,0.740180055129901,0.6615344373960744
0.028309685088698078,0.7395689636907888,0.6439078578100866
0.02160791304031579,0.6474164881710444,0.6247069328113684
0.02618134587996544,0.7184634650286897,0.6523811787634662
0.02277095156088305,0.6580680410703036,0.6346567351348363
0.020935920178123055,0.650767665541226,0.6291578610405617
0.025667705309548726,0.7040801691332486,0.6349535147291733
0.023808056789881377,0.7106769041326949,0.657219272978866
0.017872876597331257,0.5697814398502027,0.594017796751194
0.0259088311590807,0.7041428226646637,0.6485205737413418
0.015007320208958851,0.5222214729457809,0.5751404322893084
0.024809555903623,0.7142691410655311,0.6633631713359716
0.011718857465805574,0.4705706906047258,0.5541205720374325
0.024292342356508005,0.696366396752123,0.6314670622469227
0.01704784983308562,0.5835815672211031,0.5940885257860046
0.024320607021779583,0.6985114055517812,0.644841820292405
0.026305032057638452,0.7290165130307329,0.6393858143758199
0.023386713765878194,0.6809421024247182,0.6236821067256367
0.02371285252625023,0.6848921032649793,0.644721597951107
0.02564666564649163,0.7133479147731563,0.6523717230968551
0.020557062712576728,0.6200001375500123,0.6178830009016018
0.030369529507718544,0.787016009928238,0.6773724519189251
0.019097332509611126,0.6071657920230982,0.6177278730558465
0.020700814245747278,0.6458954464895477,0.6285539147207096
0.02704316457752473,0.7207313310906697,0.6543938978035356
0.020948303668517937,0.6788036691408238,0.6346577152522996
0.020464828356538126,0.6364836221327406,0.626229121553183
0.014575893988188907,0.5707179616231857,0.6068116173764728
0.0270426910723597,0.7385988118627356,0.6402556995254461
0.01765768315825338,0.6003462294768327,0.5958326426417793
0.02071625481027289,0.6540737608186573,0.6213832445918026
0.021783837102879313,0.667700202646323,0.6297040453597114
0.025762019634195076,0.700100031289771,0.6702722455124951
0.024344359017377016,0.7355694153576087,0.6454629432013915
0.021896110586041625,0.6565409449791302,0.6288166782361061
0.02424539958287059,0.7247250355625486,0.6502804408668476
0.015093532681834363,0.5603855025140536,0.5892935440244861
0.014209431430594449,0.5139282736897868,0.575567140340419
0.015764838295383322,0.5699355831930716,0.5998858827434879
0.0159333096005545,0.5658489638812578,0.597515517278363
0.018427542055607416,0.6270910108159407,0.6224671669744669
0.015882784049463625,0.5713179977073427,0.5886380571186992
0.02324697625784732,0.6884702044787944,0.6338978498293434
0.021240344325531776,0.6416696026440087,0.6286038952654184
0.024381027244365867,0.7192481998937597,0.6525384675349823
0.0312953184715061,0.8166847901173163,0.681193824156401
0.022067607677853814,0.690992512759993,0.6401473186948484
0.013394637402896238,0.4980551711588976,0.5628864039135709
0.023810279040429427,0.7294426042974882,0.6458969507543797
0.026041622996968307,0.7562789616100399,0.6256647726172774
0.024469652080160557,0.7239098783360856,0.6667758185030591
0.02151777588699801,0.6577575151992197,0.6470514801337223
0.007451651007179837,0.37971439970391263,0.48765241519834646
0.025388037742240365,0.7385414839054049,0.6377928041432807
0.02661863249492484,0.7695821643921217,0.6568004729854179
0.029948117967677903,0.7834983537514632,0.6776618707549211
0.025598545529858845,0.7276996582668922,0.6561778955202854
0.027119643712183946,0.7514028631329831,0.6692977140924287
0.012065979451097867,0.4761125221471099,0.5550221037073345
0.0258579739495419,0.7659425812122624,0.6686027991044436
0.013894231312709785,0.513879464609316,0.5725983343138682
0.023700384241490704,0.7124305086434043,0.6533942977559856
0.021561966234623944,0.6660571353838499,0.6344876713003827
0.025142517059859804,0.727989558260941,0.6470382079597412
0.02417507869646868,0.7276525575754217,0.6471682466152154
0.02500380348103259,0.7287836042992334,0.6625986853758205
0.02388124598338802,0.7009320697149013,0.637175253335722
0.0278921058545795,0.7894652495137803,0.6604471789556499
0.020036685992903334,0.6510137680945344,0.6313897232939462
0.01579342342920863,0.5499027499321835,0.5871952839441062
0.012646628573143191,0.49050418590098666,0.5672092527801632
0.022674683752419787,0.714883449172169,0.650178972973884
0.012230300744349604,0.488184448782142,0.563653670761225
0.014748624393671014,0.5492900127945499,0.5876839801258956
0.021624412239495024,0.7179442162059763,0.6627118857436276
0.02060833831779408,0.7047465036169323,0.6666121269139131
0.032371157339897434,0.8597444318678884,0.7006576690340741
0.052387262389262244,1.095507829707973,0.7417289345156589
0.05406248511526851,1.1288778378282178,0.7493476758122142
0.04458649558206581,1.0236282250324356,0.7201652538352161
0.018576614252224066,0.6222056069573213,0.6092618484691127
0.05262387814002503,1.094749596779743,0.7433973428785177
0.04967180405730373,1.0579087426347304,0.7384737716739719
0.023781402112431283,0.6865895186788552,0.6151392435319569
0.047809407317448975,1.052109473150285,0.7353177787421783
0.060086584918538015,1.0811920217163118,0.7384535938717418
0.04403765161265223,1.0069895591234317,0.7120173039435086
0.04537708606726209,1.0151838509354048,0.729072569362994
0.04019991859937714,0.9242297326222776,0.6909573093064956
0.04754267397155079,1.0046007770365513,0.7183374581359852
0.04605630506962825,1.0325516991484718,0.732792913052517
0.0367549742247351,0.9070854928138649,0.6862747388407148
0.04844032337418765,0.9926764292934929,0.7115680669648201
0.01961684741768945,0.6263723485920206,0.589403237745153
0.03506108155998271,0.8893469034394406,0.6859250167013757
0.04316111081342526,0.9729773830508911,0.7079797528537773
0.03986037039724302,0.8784706367776418,0.6896273903348097
0.030645463034499748,0.7999056856911394,0.6579310562516613
0.015102633628985455,0.5260029374524514,0.5718156290419598
0.05149474559678068,1.018989447422379,0.7151976151055751
0.03848867902352691,0.8607325997380751,0.6936368469679924
0.03929256187009748,0.8657639105650524,0.6837510567978793
0.036166491239847394,0.8459749333028993,0.6764492202359618
0.050680522448386923,0.9755153044133763,0.7085925766917389
0.045361786049730235,0.9187580256429421,0.6914165596488601
0.04622464833028537,0.9471366738722892,0.6929079880080683
0.04277145809037833,0.8964525950756891,0.6924688181665776
0.036836029563432786,0.8141751279513303,0.645023911512076
0.04298932286773684,0.9309133845789839,0.6906348833770793
0.032540142304169226,0.7754268811017055,0.6372637605133988
0.045726488542650046,0.9199394666095085,0.6902945051564708
0.03613624098483714,0.8544626404514017,0.6826973637120374
0.045483967582375495,0.9272746183719796,0.6928203230275509
0.04271530946350419,0.9013156886896144,0.693014570894885
0.026405579699619906,0.7446931462547237,0.6278056120953761
0.03547031270182973,0.8427684268735545,0.6687544185459436
0.01982166181611257,0.6226475440206221,0.5929101251053503
0.04353287366314201,0.8941876083361255,0.695547376170602
0.04583473727106954,0.9271609027484187,0.695979850622889
0.028601783280016974,0.8062700934657678,0.6230484076542557
0.03274978144878265,0.8435047610558137,0.6333724669581214
0.033838913320194536,0.8169731167876525,0.659380473395787
0.049608733724282796,0.9807601081867497,0.7076552803882378
0.028968063009843364,0.7890344836209308,0.6041486592409363
0.0364214603567798,0.8429925553472468,0.6738868802044409
0.025850867745898842,0.7164246070042896,0.6331399667663091
0.04684096715993374,0.9426253962518772,0.7064601356181043
0.027799570299134345,0.7631209700300978,0.6134458325505882
0.04186731550104745,0.9155084950957529,0.7008241026025045
0.02601201259918578,0.7405250483196333,0.6191894075224961
0.048535217521669526,1.0119294089280855,0.712821985664074
0.03024475763348562,0.7764876314776475,0.6430835198917895
0.045151303616674986,0.971849745668718,0.704437511527618
0.030439773695593125,0.7960398483061125,0.6382847385042254
0.04822759445587106,1.0081254781131994,0.7163318456772064
0.03572880647004465,0.8581626435178574,0.6758453353343745
0.036080427394015985,0.8595315671304922,0.6857375581015329
0.044314152242876374,0.9613290816379563,0.7182549389728135
0.029506058345607235,0.7862675443230309,0.6638668125465962
0.034656121554325674,0.8744676830917927,0.691861970180462
0.035703891662116446,0.8636061979540901,0.6828039487057949
0.022400123227610154,0.7140853217851099,0.6287206251134362
0.05070479764154941,1.0697838538156144,0.7409931496655928
0.017335337805977482,0.5846045014094473,0.5912579949221302
0.04674027094903887,1.0570534446305258,0.7381472330663603
0.03809601733168852,0.9547435261502133,0.701706650361427
0.01633309212333844,0.551426456119249,0.6055927648271022
0.032215278834852826,0.7578085825473885,0.6895521617108963
0.017211893971579056,0.5434994831518182,0.59928439913348
0.022141852822322984,0.6302302233012003,0.6314212622786125
0.018917051545870037,0.6028475705288804,0.6199657586507833
0.028506052600422264,0.7268825187746621,0.662783170163583
0.03150765320995952,0.7622613778878624,0.6834735914684208
0.017821349976620382,0.5811645245443007,0.604091235000404
0.02090083177970689,0.6249770961407158,0.6293920261095318
0.02076056592178919,0.6117606003318935,0.6230376304143
0.017159598532318368,0.5422481889570752,0.6070379538017675
0.026509521269180124,0.6969440000175341,0.657945933536164
0.020671253582866696,0.6077336854515598,0.6289146894460804
0.02340407602319488,0.6542074658375432,0.6461804453303913
0.01676160669296978,0.5316690094110177,0.5974539932310401
0.01915481983450744,0.5926898615634862,0.6193405739000741
0.021518227409727725,0.6096815982369248,0.6546336025421705
0.010277995004547456,0.4229996399331108,0.5273130680439826
0.02094669519824533,0.6127118271769745,0.6251056645603921
0.015536607216705599,0.5241085160334596,0.5891633923924846
0.014553908339202833,0.510831756104558,0.5847463134736945
0.01992724359349004,0.6549506807943802,0.6391954900806646
0.02574428591022992,0.7060128790316936,0.6698771703024688
0.015139666870802091,0.5174314307129193,0.5844486354693585
0.015503699666570548,0.5112493505793395,0.6182306921051409
0.020600150169144488,0.5981828126387463,0.621196031558636
0.021674971252855,0.6055120907455683,0.6317640038470266
0.021613162026755738,0.6116014063051769,0.6281193118237829
0.014721381257219774,0.5032118619650273,0.5743578954496928
0.024279888541586015,0.6834293931818092,0.6477357887328502
0.012607350954893522,0.453393934143382,0.5580998206737443
0.015274339862860073,0.5236783773094386,0.5880483195001948
0.018796851701355782,0.5685721688254545,0.6056938511118607
0.012722757195550456,0.4557778757202829,0.5567713655286292
0.024331470263036496,0.6367566090329692,0.6462954755579051
0.021627090650355296,0.6120674824443817,0.629422515351123
0.007918048812623252,0.35920867461058487,0.4813072492752333
0.02258237877289474,0.6081458062032125,0.6271869731155552
0.01150174872414389,0.42520124873611154,0.5428005515286346
0.018515955443068933,0.5456233173412663,0.6081796777843848
0.014455123869493288,0.47613152504895667,0.573965189288029
0.024307931085431278,0.6546826748564337,0.6424281036894876
0.02570791571542817,0.6594811118744931,0.6512400966802493
0.02137390474302679,0.5802914896274572,0.6189991005414667
0.0215252919697717,0.5766537065799163,0.6207572038831604
0.018671120627981798,0.5473507327332414,0.5993923664496041
0.016008978304608307,0.5062572464840288,0.58505697728227
0.01943332401297795,0.5545553702345876,0.6069696314781232
0.019104192029295038,0.5638364737875009,0.6123357611974418
0.020746463970103823,0.5689661395364987,0.6219836073353061
0.019851274906313998,0.5457238190030637,0.6125231735284027
0.015726843844147683,0.4926646840935353,0.5775866943711937
0.015695237989048736,0.4984132983932962,0.5812815142061237
0.02256182828673015,0.6027266097267778,0.6358707511459679
0.009513888821807037,0.38379816335045563,0.5103135615051743
0.016834140606287296,0.526106442983183,0.5857687256929991
0.021666407782071177,0.5969788599392383,0.6322651194049336
0.017898420383104265,0.5552235313717329,0.6029523830274415
0.015805379149619703,0.5070948427868076,0.5873798649427654
0.018241460080265153,0.5436327633063225,0.6035844609424958
0.011464190052929675,0.42326750543880204,0.5418113296746131
0.014058357365130334,0.48407364455530344,0.5690005847714115
0.017226412502418208,0.5506429195396593,0.6080385630222412
0.017200761723670684,0.5476336909780803,0.5996800704544816
0.023557655652509456,0.6589706823170858,0.6495637655395032
0.01809061507755493,0.544338381122112,0.6023895204337125
0.01712797843221131,0.5291036201674348,0.5988095226367033
0.02567573707485579,0.6698061100615431,0.6469084293650471
0.01546400197289636,0.5136275963340969,0.5871334928247787
0.019810297491050725,0.5765228423927643,0.6181076813755597
0.014092169001129307,0.4838204354154893,0.5739370726124732
0.01579356945052982,0.5374645196245786,0.5892815517668505
0.022249728807162358,0.6264658411619445,0.6272056260941883
0.015319800161394583,0.5075421892185629,0.5774124803065769
0.01575666847343323,0.5171366731411644,0.5867693291354237
0.015148430740438283,0.5269390100016977,0.5783849479214191
0.021850510798172428,0.6120780993458292,0.6322276976640717
0.017820499059292824,0.5688993876566205,0.6122259276003277
0.013863135646179402,0.4792799592945095,0.57052234899977
0.018269926606444404,0.5698189600278035,0.6096582074926898
0.01211132149462538,0.4486893784624268,0.5507975560379806
0.022978699132838433,0.6457668480089942,0.668802269961905
0.008503681373034885,0.38126399517376136,0.5004110152769684
0.021817335586232986,0.6154571575707194,0.6378235516667472
0.018949853686524878,0.5991650218711381,0.6201149304715609
0.016529479325225842,0.5738036316664124,0.6118893708429144
0.01670691741615258,0.5585330761361094,0.59416522549179
0.01421950803121804,0.5263531475034467,0.5956903594748733
0.02101574779026425,0.6394666768239268,0.6385691157687262
0.020382112936959233,0.617281833377857,0.6278694780857491
0.023976520103537718,0.6856173145255603,0.6567547490772537
0.022299590419625072,0.6485345656887107,0.6468419450071162
0.022100197774151713,0.6180678300019637,0.6661381951871272
0.015145586461835383,0.5313557367609817,0.5965094292887368
0.013340444424432156,0.489078419526899,0.5720031393746823
0.024174601210779367,0.6827006680109948,0.6454758286793914
0.02240601560025709,0.6667740921027987,0.6486728723155218
0.012265485930549894,0.47589080896819724,0.5634451674502956
0.024027285516537305,0.6745828894016076,0.6535764054220691
0.022756594133482706,0.6639139621097407,0.6509198740739561
0.007383572524153524,0.3699841875070214,0.48435481758973137
0.00798633149745707,0.3767319369064691,0.48890875431453035
0.02218559028846592,0.6294828938896486,0.6369250442621593
0.02479271258985227,0.7335111204528013,0.6313741025756354
0.02480394442135284,0.7205323584372759,0.6349309056125405
0.018570104812601754,0.6505780140663913,0.6054134320683788
0.027866071517375985,0.7635731754806964,0.6205563781185008
0.013069086868567737,0.5304487500803744,0.5693644036781929
0.012615604952831897,0.5293739306524555,0.5572782125753528
0.01034257073029664,0.4766332321343421,0.5273453100672683
0.019228952530321093,0.6491338887459599,0.6111539105026341
0.015646341741219708,0.57867260621837,0.5979688667302295
0.011906939389177692,0.4709316901643835,0.5508891944077084
0.00989705007817347,0.4428000486262378,0.5319316585786945
0.009806478517191403,0.44091478242152,0.5354167834025151
0.011562325861841808,0.472459906994266,0.5575309031476209
0.008747615815232226,0.40871183050723486,0.51596917426389
0.0161889918253456,0.5909183328088106,0.6188126570114835
0.016495320882890695,0.6190542554098037,0.6213394545415853
0.011861758632708951,0.4990572916207435,0.563587257676152
0.008840800291414227,0.4204843144519961,0.528178493416766
0.010423213392588063,0.4549047921563354,0.5528962883708893
0.009006499096682018,0.41957397240384836,0.5288822806063439
0.013134628028004644,0.5309537000274357,0.5873733493825104
0.004869184872068326,0.3180851014543875,0.4332694541839127
0.0042481982154809325,0.27814628103541983,0.41630544712181333
0.004537635836942075,0.2875185350216767,0.4178884490680087
0.006728692584104304,0.36043081701318247,0.48170966244723346
0.009403912671407222,0.4320395874728646,0.5335191806738174
0.006276197987626319,0.3560167197931583,0.48173112661845713
0.023137319150156047,0.6851815313615792,0.5932770236978528
0.03728721846223356,0.8863942951739581,0.6981806098811593
0.033939440303562995,0.8525103342060552,0.682334832469896
0.0351481458847077,0.8542983782355249,0.7015263698633859
0.025801188589098193,0.7385003278532464,0.5998236072282915
0.027928393452804415,0.7572771957907675,0.6606040785469542
0.03662466070925687,0.8693471861780943,0.6810641647462137
0.026754012856544118,0.7585118163903753,0.6110771555621617
0.025613587014936955,0.7368506593509199,0.6257086422910294
0.0316819078962084,0.7935911475845246,0.6699543991587072
0.029291063267185856,0.7763819940768649,0.6412096582117055
0.034905519579235496,0.8620652409448546,0.687838083231678
0.037485343132827434,0.8555280104712165,0.6891925751596918
0.024251651848801285,0.709518873491425,0.62220328628237
0.02287839539711173,0.6832391556549633,0.6331871176247397
0.03773069976658467,0.8717620290123064,0.6884117261348295
0.03937447850824196,0.8942733664514383,0.6952777098620382
0.021259181231799353,0.6711646105696528,0.6245221845486966
0.026836528389741987,0.7617524330345703,0.627700838627609
0.03673183664927648,0.8854806972296998,0.6966027545004918
0.035589711244661246,0.8724614840863464,0.6839955183127043
0.03830439951982622,0.8815794828637604,0.6961851963474295
0.03130026222786006,0.815524064927613,0.6726600054185873
0.04083973033178839,0.8954919797977718,0.697082572301947
0.021861204360713447,0.6754492500496465,0.6197888645315056
0.04051963800282445,0.9062774847739634,0.70719877452346
0.04089860111027003,0.9000067112644811,0.6932294703119033
0.03221372024740715,0.8066555097144509,0.6641243858490735
0.04014416251288799,0.8810397488907793,0.6955104529526331
0.030018922018576172,0.8126160769516768,0.681788750912429
