mean x,mean theta,99% confidence interval
-5.248244988333848,0.013663932033870396,0.012288245778279182
-4.778974689476924,0.00357659815006748,0.01171638263704429
-4.311523013012218,-0.003014355322361251,0.01228824577827918
-3.844258081866176,-0.05110252841109149,0.01228824577827918
-3.374782932781214,-0.0565918884381009,0.01171638263704429
-2.909497981357061,-0.07671551561721582,0.01228824577827918
-2.4417111475617608,-0.11068891488899023,0.011716382637044276
-1.973217883584053,-0.19610397269005625,0.011716382637044276
-1.5035280589750817,-0.26767692565796525,0.011716382637044276
-1.0399618040619134,-0.2661367842607692,0.01077750450305548
-0.5748576990356403,-0.20081717242256708,0.010033310663564526
-0.10834115322431297,-0.03206924817976453,0.01228824577827918
0.3592455208359519,0.1414102773439039,0.011217582341551888
0.8245463525610941,0.2555025012067551,0.009714711276827659
1.2922206826265374,0.2681882036859232,0.012288245778279194
1.7585235712532465,0.24698474527725817,0.012288245778279194
2.2259280441656637,0.18140564409609922,0.011716382637044276
