mean x,mean theta,99% confidence interval
-4.978474864427886,-0.01861521943946416,0.012288245778279182
-4.52437094022962,-0.02661086180463061,0.01373867644222853
-4.071089206779388,-0.033919234055567175,0.011217582341551891
-3.61467915421479,-0.04263304415243546,0.012952948369103552
-3.1602577816181086,-0.048928067534277614,0.012952948369103552
-2.705950711842011,-0.06138653663943935,0.012952948369103552
-2.2492720915346536,-0.05063874014244969,0.012952948369103552
-1.7959227657418986,-0.05719931485760742,0.01228824577827918
-1.3426067226875924,-0.04945988474642617,0.012952948369103552
-0.88690514440995,-0.02343250899911815,0.012288245778279182
-0.4334879561854009,-0.016182073200728418,0.012288245778279182
0.02253503930581904,0.013427480775254559,0.011716382637044286
0.4785009656057579,0.028218278889548122,0.01171638263704429
0.9318690912669549,0.045691652524983375,0.01228824577827918
1.386308630511135,0.050977677123156616,0.01228824577827918
1.8427953065926996,0.050724821900214455,0.01228824577827918
2.3038934110294154,0.060427919836937835,0.01228824577827918
