0.5,0.5,0.16913190163922476,1.1772784434197603,0.04293785184672938
0.5,0.8,0.08836126069355021,1.5298405175924583,0.030828232094655128
0.5,1.1,0.05426678210769387,1.9073189999621785,0.022018334635935943
0.5,1.4,0.036740602689941504,2.2933972851708155,0.015116672516097829
0.5,1.7,0.026550227587461395,2.6836284296118196,0.01049816896517175
0.5,2.0,0.02009867756518635,3.0722933908984387,0.0074855890652036905
0.5,2.3,0.01574791562856026,3.459340910315836,0.00548928491766798
0.5,2.6,0.012664492471505806,3.8437136349065466,0.004129950317270925
0.5,2.9,0.010387537122347856,4.218806942173658,0.003176936720858947
0.5,3.1999999999999997,0.008645122686815387,4.578531005820836,0.0024894525541130363
0.5,3.5,0.007268133595453197,4.924890747258896,0.001980090199764639
0.5,3.8,0.006146628006537647,5.246865929101785,0.0015931630764720595
0.5,4.1,0.005206421136195294,5.535199376553027,0.0012919421803614384
0.5,4.4,0.004395987792865652,5.775533428834512,0.0010519310414380811
0.5,4.7,0.003678974258433332,5.9680421149960585,0.000856442963632631
0.5,5.0,0.0030299798344006756,6.074108350169859,0.0006933986281998372
0.8,0.5,0.21782359610872604,1.1213121816210654,0.10862202124584108
0.8,0.8,0.12037195065512907,1.4373363790783353,0.07461502675708331
0.8,1.1,0.07675081006422313,1.7766522713214108,0.04912243265660976
0.8,1.4,0.053343484981983824,2.124296305741723,0.032325435443363304
0.8,1.7,0.03928299006215896,2.4766164829988777,0.02191454114809588
0.8,2.0,0.030157177791739098,2.8266440383159366,0.015383974273879275
0.8,2.3,0.023886484691233223,3.1790941675250686,0.01115617733508767
0.8,2.6,0.019381861089201813,3.528524004185847,0.008322923608865551
0.8,2.9,0.01602625067892305,3.875278553054885,0.006361183055192399
0.8,3.1999999999999997,0.013448028192398098,4.213559385873041,0.004962058419968329
0.8,3.5,0.011411967791347788,4.541771171990289,0.003937204568789099
0.8,3.8,0.009762889566396593,4.853535359220629,0.00316827328746605
0.8,4.1,0.008394831259431967,5.1459381470295416,0.0025782517271588645
0.8,4.4,0.0072331848625202255,5.414371177127886,0.0021160552335830474
0.8,4.7,0.006224268304134251,5.642094350656819,0.0017469073463205476
0.8,5.0,0.00532898369082746,5.8332922408685555,0.0014462758565114697
1.1,0.5,0.25020300880617197,1.085278450978875,0.1689505178659534
1.1,0.8,0.1441267981297385,1.378411587425427,0.11293307495565674
1.1,1.1,0.09455820054548347,1.6970065195305841,0.07283343748490712
1.1,1.4,0.06709378295717072,2.0248659829350455,0.04755035900967375
1.1,1.7,0.05018055873727967,2.3561025719063204,0.03215447321691656
1.1,2.0,0.03898506130745116,2.6899510338210884,0.02256451471235099
1.1,2.3,0.031171087387035445,3.0241705104795615,0.016371490354147866
1.1,2.6,0.025488478123921965,3.3564034575349786,0.012223831592614864
1.1,2.9,0.021215684764820164,3.6877645240181107,0.009351915245243703
1.1,3.1999999999999997,0.01791111943758117,4.014513683919282,0.007303606325836931
1.1,3.5,0.015291341522307933,4.330762581376374,0.005803758948079718
1.1,3.8,0.013167211901028875,4.638976809670003,0.004679712328403696
1.1,4.1,0.01140812839602745,4.932891575231748,0.0038190047535735516
1.1,4.4,0.00992131386894668,5.207401466008986,0.003147025666234704
1.1,4.7,0.008639272644021201,5.457324250020011,0.0026128702262484538
1.1,5.0,0.007512100339241323,5.670277823354374,0.0021806957011305528
1.4,0.5,0.27228854331942487,1.0517391450835847,0.22133159507153
1.4,0.8,0.16208684363539194,1.3283719344928964,0.14756755810086286
1.4,1.1,0.10892963915648379,1.6338942457382024,0.0944377309512534
1.4,1.4,0.07872985141992173,1.9492862787769334,0.06156450770155697
1.4,1.7,0.05975561133930141,2.2703760796526957,0.041709750616321095
