mean x,mean theta,99% confidence interval
-5.317089290873287,-0.006786709315048526,0.010777504503055504
-4.85015876181962,-0.01691936362648683,0.010385463202662384
-4.384879818221377,-0.030745833783447196,0.01171638263704429
-3.9153139528917307,-0.04818049952492389,0.011217582341551888
-3.4501302094053883,-0.059574065852465094,0.01171638263704429
-2.98184443717861,-0.09300920348740306,0.011217582341551888
-2.513477259388791,-0.11140200718825764,0.010777504503055507
-2.0467771913532684,-0.14931196277088635,0.011716382637044276
-1.5814777059960894,-0.16368361748469093,0.011716382637044276
-1.112833634214259,-0.14734693724399714,0.010033310663564526
-0.6476347402143499,-0.09918926012599658,0.01228824577827918
-0.18046711668859922,-0.028412102473929845,0.01228824577827918
0.2875378293241578,0.056900688980326186,0.011217582341551891
0.7534656951868419,0.1202611344497526,0.010777504503055507
1.2187573331468196,0.15274856255123706,0.01171638263704429
1.6875542853488148,0.16145635552956886,0.012288245778279194
2.153298722168811,0.1466611030171146,0.011217582341551888
