mean x,mean theta,99% confidence interval
-5.000458544429796,-0.0015402045435984363,0.01737820383741635
-2.331934497315347,-0.04678709876178827,0.01737820383741635
-2.139723808893476,-0.08271290135841657,0.017378203837416346
-1.9496441913226623,-0.11846843930764313,0.017378203837416353
-1.759048039097515,-0.166478924960618,0.01737820383741634
-1.5677325478087156,-0.20537040851938687,0.01737820383741634
-1.3793934700516526,-0.23036026997781142,0.014687262912731869
-1.187950956445071,-0.2749499958180776,0.01737820383741634
-0.9970758447244563,-0.27098314070410046,0.01737820383741634
-0.8063381591871618,-0.24269774906153124,0.01737820383741634
-0.6160991135441424,-0.21838734234926424,0.01737820383741634
-0.42570022318761447,-0.14167958926851298,0.017378203837416353
-0.23550309220526225,-0.08141430435137469,0.015864057084459628
0.4301285570633772,0.13038319661494593,0.01737820383741634
0.6212050587523804,0.19191460266989088,0.01586405708445962
0.8103094722525601,0.2546601736324575,0.01737820383741634
1.0010229702499005,0.27045000591871343,0.01737820383741634
1.1921872820929629,0.25865381360761536,0.012952948369103545
1.3817915298775492,0.2322722489992985,0.01737820383741634
1.5728295250259121,0.18559269132085526,0.01737820383741634
1.763189282106302,0.12967640845519152,0.01737820383741634
1.9540606993888432,0.11395844391113133,0.01737820383741634
2.1435935019435703,0.07642024596169016,0.01586405708445962
2.3353901826197743,0.04815333948100504,0.015864057084459635
2.5260172644921672,0.03689436059147723,0.017378203837416346
2.734065749523327,0.020465554255627513,0.017378203837416353
