x,theta
-6.0,-0.010924845700160501
-5.959866220735786,-0.011168590104530196
-5.919732441471572,-0.011418442290236586
-5.879598662207358,-0.011674820695998456
-5.839464882943144,-0.011937788353442391
-5.79933110367893,-0.012207431629988497
-5.759197324414716,-0.012484210293093545
-5.719063545150502,-0.01276806937769237
-5.678929765886288,-0.013059487438159323
-5.638795986622074,-0.013358534075425199
-5.59866220735786,-0.013665355894957765
-5.558528428093646,-0.01398039189176381
-5.518394648829432,-0.014303818489733056
-5.478260869565218,-0.014635722176086885
-5.438127090301004,-0.014976607619906934
-5.397993311036789,-0.015326661827271826
-5.357859531772576,-0.015685979421506735
-5.317725752508361,-0.016055127523288526
-5.277591973244148,-0.016434135421143692
-5.237458193979933,-0.016823577742151485
-5.197324414715719,-0.01722361947943063
-5.157190635451505,-0.01763445898971905
-5.117056856187291,-0.018056676760883184
-5.076923076923077,-0.018490518286257362
-5.036789297658863,-0.01893615528883119
-4.996655518394649,-0.019394229340706115
-4.956521739130435,-0.01986500251678458
-4.916387959866221,-0.020348687995317638
-4.8762541806020065,-0.020845961666052792
-4.8361204013377925,-0.02135697667141434
-4.7959866220735785,-0.021882375578635482
-4.7558528428093645,-0.022422481576721554
-4.7157190635451505,-0.022977595280401664
-4.6755852842809364,-0.0235484120201217
-4.635451505016722,-0.024135297815796042
-4.595317725752508,-0.024738559832411022
-4.555183946488294,-0.02535895026028867
-4.51505016722408,-0.025996855773734673
-4.474916387959866,-0.026652627508029214
-4.434782608695652,-0.02732708597444411
-4.394648829431438,-0.028020466172941294
-4.354515050167224,-0.02873354420200558
-4.31438127090301,-0.029466830360374674
-4.274247491638796,-0.030220703332121568
-4.234113712374581,-0.030995995686292632
-4.193979933110368,-0.031793187974965775
-4.153846153846153,-0.032612723330635474
-4.11371237458194,-0.033455455856303384
-4.073578595317725,-0.03432189426856813
-4.033444816053512,-0.03521253544597225
-3.9933110367892977,-0.036128229065632844
-3.9531772575250836,-0.037069428889899614
-3.9130434782608696,-0.038036792660065544
-3.8729096989966556,-0.03903100140044824
-3.8327759197324416,-0.04005276205972019
-3.7926421404682276,-0.0411025254778703
-3.752508361204013,-0.04218098838209472
-3.712374581939799,-0.0432887941036717
-3.672240802675585,-0.04442661157532779
-3.632107023411371,-0.04559487420535113
-3.591973244147157,-0.04679425881065269
-3.551839464882943,-0.04802538482945362
-3.511705685618729,-0.04928862946149315
-3.471571906354515,-0.050584559422767184
-3.431438127090301,-0.05191368089262349
-3.391304347826087,-0.053276427407854765
-3.351170568561873,-0.054673100303200606
-3.311036789297659,-0.05610405159468068
-3.270903010033445,-0.057569560317048296
-3.230769230769231,-0.05906986293651717
-3.190635451505017,-0.06060496386439396
-3.150501672240803,-0.06217494975062765
-3.1103678929765888,-0.06377981366058583
-3.0702341137123743,-0.06541924042474134
-3.0301003344481603,-0.06709297889494614
-2.9899665551839463,-0.06880063925125413
-2.9498327759197323,-0.07054166195502098
-2.9096989966555182,-0.07231515177101633
-2.869565217391304,-0.07412029971776946
-2.82943143812709,-0.07595594955420837
-2.789297658862876,-0.07782084582775606
-2.749163879598662,-0.07971329414047834
-2.709030100334448,-0.08163154217886404
-2.668896321070234,-0.08357350997753454
-2.62876254180602,-0.0855369061244533
-2.588628762541806,-0.08751890344550861
-2.548494983277592,-0.08951656046180356
-2.508361204013378,-0.09152659116532602
-2.4682274247491636,-0.09354510965432361
-2.4280936454849495,-0.09556799537546334
-2.3879598662207355,-0.09759080959878141
-2.3478260869565215,-0.09960853696957894
-2.3076923076923075,-0.10161560335535169
-2.2675585284280935,-0.10360619085202982
-2.2274247491638794,-0.1055738739874219
-2.1872909698996654,-0.10751182120670877
-2.1471571906354514,-0.10941252784838218
-2.1070234113712374,-0.11126811913143997
-2.0668896321070234,-0.11307026984852242
-2.0267558528428093,-0.11480996393491583
-1.9866220735785953,-0.11647785304460445
-1.9464882943143813,-0.11806420369954695
-1.9063545150501673,-0.11955867567049716
-1.8662207357859533,-0.12095074303754072
-1.8260869565217392,-0.12222941459129921
-1.7859531772575252,-0.123383558892606
-1.7458193979933112,-0.12440184824194622
-1.7056856187290972,-0.12527284686972506
-1.6655518394648832,-0.12598516591760123
-1.6254180602006691,-0.12652754134079114
-1.5852842809364551,-0.12688904423191838
-1.545150501672241,-0.12705904862033046
-1.5050167224080262,-0.12702762514551158
-1.4648829431438122,-0.12678544689468985
-1.4247491638795982,-0.12632414399692826
-1.3846153846153841,-0.12563628512246794
-1.3444816053511701,-0.12471579153073864
-1.304347826086956,-0.12355775900243327
-1.264214046822742,-0.12215891124841871
-1.224080267558528,-0.12051747972945304
-1.183946488294314,-0.11863350001552653
-1.1438127090301,-0.11650873643177073
-1.103678929765886,-0.11414675985605571
-1.063545150501672,-0.11155305368503488
-1.023411371237458,-0.10873482018211389
-0.9832775919732439,-0.10570109325641197
-0.9431438127090299,-0.10246245055898351
-0.9030100334448159,-0.09903092846894568
-0.8628762541806019,-0.0954199176068029
-0.8227424749163879,-0.09164380358152524
-0.7826086956521738,-0.08771781995929673
-0.7424749163879598,-0.08365770583949983
-0.7023411371237458,-0.07947945352037111
-0.6622073578595318,-0.07519904091614649
-0.6220735785953178,-0.07083211178920323
