x,theta
-4.984084846820923,-0.022602988510249833
-4.979424568108765,-0.018960235131209202
-4.990531842216586,-0.024768264890418557
-4.9853380803608065,-0.019487133357256325
-4.982027255220848,-0.018662285952461832
-4.981746816629475,-0.028706139458354485
-4.984855402805983,-0.019879540751878977
-4.982567143216062,-0.016773438825760933
-4.9852628106395205,-0.032261923047868624
-4.985443845838772,-0.022137349539538442
-4.986178898326834,-0.022164710483189187
-4.52907162221383,-0.0675578361827866
-4.5323687135633115,-0.026894433014511276
-4.529136556972099,-0.04862451561124698
-4.528648115572688,-0.029540847864607478
-4.530961487152949,-0.05642565896855761
-4.52853351078794,-0.017947223636651966
-4.530635836650651,-0.036541195702167684
-4.5304203635633105,-0.0063031890372586274
-4.532687484831415,-0.04899884890852707
-4.532322027097146,-0.017694617491999798
-4.5260536206055635,-0.02910680506196245
-4.525573919289282,-0.03757730808190457
-4.529617158791368,-0.022301317855374536
-4.077809497168145,-0.011075267931373867
-4.076172691899868,-0.03300999037943181
-4.0748497953814935,-0.04118064786351189
-4.0716876296060915,-0.07407275502070115
-4.075281979269033,-0.03417791041263046
-4.073313537384493,-0.03319814624608636
-4.073128341797314,-0.03276740911481041
-4.073693160820544,-0.043840035281387635
-4.074952892558636,-0.020881884197980705
-4.071250346134421,-0.03319624660029924
-3.622847030453645,-0.032527545180397854
-3.613338427898266,-0.03743163162987412
-3.6184909207035396,-0.050005446414083055
-3.623349250137525,-0.04451921031421885
-3.618672778823883,-0.046848645662943944
-3.6174169833502905,-0.04438665923141677
-3.620551195126609,-0.037861348114907656
-3.618747664160034,-0.05280707905697407
-3.619936169074171,-0.07049146245503007
-3.6278206659230006,-0.041691081512451766
-3.16249703094044,-0.07893832362854675
-3.1633337303191054,-0.07578344696130496
-3.1653030361746137,-0.07091314285014122
-3.166184126647848,-0.06878427209704902
-3.16725753806254,-0.10753102503424311
-3.167684025844012,-0.09649873639282974
-3.1655761849121236,-0.057031720970446675
-3.1658221937992437,-0.05491181878737533
-3.165686083260281,-0.07458132334919382
-3.1653641938073753,-0.06046591467193324
-3.1651179661054676,-0.09686663052057137
-3.165198021277388,-0.06903300757704639
-2.7114003810034633,-0.16340601314000364
-2.7107568836534828,-0.09627036566577568
-2.7082392766693304,-0.09420563449979363
-2.707140386222051,-0.0896582024562837
-2.7143856210545065,-0.08605957262005098
-2.7098073056872285,-0.08295084455737028
-2.710281863790184,-0.08734684311025992
-2.706560338687015,-0.10867908876554083
-2.707763035026464,-0.10175535808262487
-2.712209394468846,-0.10927580046848545
-2.706619821275245,-0.08833108701063769
-2.2545532872743186,-0.1538561061407881
-2.2475550207523556,-0.10987339320175499
-2.256614456005884,-0.12351748053940453
-2.2542107087605663,-0.14506809087717948
-2.2551402883051996,-0.12929997949722488
-2.255230212929062,-0.12031060196470572
-2.2554602822271943,-0.11100357975860503
-2.2572329395135555,-0.12865857446106882
-2.25407816879969,-0.1251959468406973
-2.2568529519471494,-0.12478061838194171
-2.2609251741693726,-0.12371609442168435
-1.8002046819165263,-0.17229773205167404
-1.8015192751794729,-0.17317830014377272
-1.8030366904730917,-0.16220859060477605
-1.7945920319362298,-0.19370907075379112
-1.7962658685794124,-0.1726951247517316
-1.8005747048746539,-0.16129979230170538
-1.8005920173585448,-0.17014958930092589
-1.7990446702219418,-0.1681777676404252
-1.7996811388797664,-0.1580396774080201
-1.8004281630559595,-0.1479008063163258
-1.7983694632136604,-0.22263863990558946
-1.7998740105999755,-0.14142386742493768
-1.3458041075778158,-0.1999692887994517
-1.345803624743334,-0.18395472149067355
-1.3373499397506983,-0.19379373863665278
-1.3369708314106807,-0.1955551754236497
-1.3466622737199656,-0.1782830213822108
-1.344093761539769,-0.15700270357486618
-1.3411687720469216,-0.22010686537125274
-1.3418115883651507,-0.14014303687342727
-1.3483012457168702,-0.15188937059586055
-1.3444899927325435,-0.18208960391805457
-0.8863875045628592,-0.1546845814545807
-0.886889176650498,-0.1620488536534836
