x,theta
-6.0,-0.005948951391095747
-5.959866220735786,-0.006090681559182798
-5.919732441471572,-0.006235988750692423
-5.879598662207358,-0.0063852368737571386
-5.839464882943144,-0.0065384257717790994
-5.79933110367893,-0.006695552015806294
-5.759197324414716,-0.006856985922572001
-5.719063545150502,-0.007022594700068829
-5.678929765886288,-0.007192776357279218
-5.638795986622074,-0.007367563452256087
-5.59866220735786,-0.0075469152891369795
-5.558528428093646,-0.007731264577010677
-5.518394648829432,-0.007920636691495897
-5.478260869565218,-0.008115047515567575
-5.438127090301004,-0.008314910390926578
-5.397993311036789,-0.008520288535295961
-5.357859531772576,-0.008731180730726873
-5.317725752508361,-0.008948042483254648
-5.277591973244148,-0.009170799748629
-5.237458193979933,-0.009399870814577271
-5.197324414715719,-0.009635332661479978
-5.157190635451505,-0.00987724227219866
-5.117056856187291,-0.010126084030262605
-5.076923076923077,-0.010381893733723224
-5.036789297658863,-0.010644772942368208
-4.996655518394649,-0.01091522718913085
-4.956521739130435,-0.01119331541427604
-4.916387959866221,-0.011479125452253713
-4.8762541806020065,-0.011773188551193803
-4.8361204013377925,-0.012075491875934041
-4.7959866220735785,-0.012386482976575186
-4.7558528428093645,-0.012706341482242145
-4.7157190635451505,-0.013035205939169181
-4.6755852842809364,-0.013373555277356397
-4.635451505016722,-0.013721538498396413
-4.595317725752508,-0.014079329566139887
-4.555183946488294,-0.014447457963854937
-4.51505016722408,-0.014826088026169026
-4.474916387959866,-0.015215379755705305
-4.434782608695652,-0.015615876605919787
-4.394648829431438,-0.016027648986870036
-4.354515050167224,-0.01645123500828527
-4.31438127090301,-0.016886825865510602
-4.274247491638796,-0.017334627640929634
-4.234113712374581,-0.017795195085982485
-4.193979933110368,-0.018268709719978515
-4.153846153846153,-0.018755389513146037
-4.11371237458194,-0.019255797798730656
-4.073578595317725,-0.019770114982902376
-4.033444816053512,-0.020298547809315837
-3.9933110367892977,-0.020841675012128302
-3.9531772575250836,-0.02139958393759489
-3.9130434782608696,-0.021972672799400073
-3.8729096989966556,-0.022561236816869057
-3.8327759197324416,-0.023165613986711797
-3.7926421404682276,-0.02378596083880291
-3.752508361204013,-0.024422608476278196
-3.712374581939799,-0.025075797119394228
-3.672240802675585,-0.02574581611638238
-3.632107023411371,-0.026432750106591074
-3.591973244147157,-0.02713686367852608
-3.551839464882943,-0.027858325687680985
-3.511705685618729,-0.02859716728165984
-3.471571906354515,-0.02935352258529189
-3.431438127090301,-0.030127409971381747
-3.391304347826087,-0.03091889627740163
-3.351170568561873,-0.03172782063213231
-3.311036789297659,-0.03255410484529064
-3.270903010033445,-0.03339754957186192
-3.230769230769231,-0.03425799249727768
-3.190635451505017,-0.035134954817115815
-3.150501672240803,-0.03602807708532585
-3.1103678929765888,-0.03693693214292515
-3.0702341137123743,-0.037860750681306676
-3.0301003344481603,-0.03879887059088216
-2.9899665551839463,-0.03975043955828461
-2.9498327759197323,-0.0407145139123104
-2.9096989966555182,-0.041689875532197496
-2.869565217391304,-0.04267525936994754
-2.82943143812709,-0.043669252452887886
-2.789297658862876,-0.04467025660993773
-2.749163879598662,-0.04567634567527823
-2.709030100334448,-0.04668558654795496
-2.668896321070234,-0.047695698374263795
-2.62876254180602,-0.048704328632289906
-2.588628762541806,-0.049708657692327574
-2.548494983277592,-0.050705809549355774
-2.508361204013378,-0.05169267015350809
-2.4682274247491636,-0.052665650326406244
-2.4280936454849495,-0.05362110890446803
-2.3879598662207355,-0.05455504211560247
-2.3478260869565215,-0.05546327964134368
-2.3076923076923075,-0.05634114104510446
-2.2675585284280935,-0.057183900028618506
-2.2274247491638794,-0.05798647096835996
-2.1872909698996654,-0.05874364445213742
-2.1471571906354514,-0.05944972630966494
-2.1070234113712374,-0.060099054182751965
-2.0668896321070234,-0.06068575989283209
-2.0267558528428093,-0.061203700240440195
-1.9866220735785953,-0.061646748007557095
-1.9464882943143813,-0.06200877020398954
-1.9063545150501673,-0.06228353075515458
-1.8662207357859533,-0.06246503284639959
-1.8260869565217392,-0.0625472638265312
-1.7859531772575252,-0.0625246292526016
-1.7458193979933112,-0.062391753092693625
-1.7056856187290972,-0.062143754838433374
-1.6655518394648832,-0.061776274258980024
-1.6254180602006691,-0.06128557906548271
-1.5852842809364551,-0.06066872828891978
-1.545150501672241,-0.05992355952338624
-1.5050167224080262,-0.05904901465726908
-1.4648829431438122,-0.05804486960175992
-1.4247491638795982,-0.056912289423797224
-1.3846153846153841,-0.0556534415236023
-1.3444816053511701,-0.054271895671156534
-1.304347826086956,-0.05277243098625761
-1.264214046822742,-0.05116121465294321
-1.224080267558528,-0.04944562013598319
-1.183946488294314,-0.04763437829986272
-1.1438127090301,-0.04573729841613039
-1.103678929765886,-0.043765285171621926
-1.063545150501672,-0.041730235716542774
-1.023411371237458,-0.03964471895660071
-0.9832775919732439,-0.03752203374244911
-0.9431438127090299,-0.03537575014510952
-0.9030100334448159,-0.03321960500762522
-0.8628762541806019,-0.031067348555871455
-0.8227424749163879,-0.028932359117851192
-0.7826086956521738,-0.026827488472687566
-0.7424749163879598,-0.024764816449656113
-0.7023411371237458,-0.02275546644824833
-0.6622073578595318,-0.02080936257218058
-0.6220735785953178,-0.01893509563480067
-0.5819397993311037,-0.01713984401349733
-0.5418060200668897,-0.015429068875351115
-0.5016722408026757,-0.013806667120171534
-0.4615384615384617,-0.01227480785827173
-0.42140468227424766,-0.010833886953693028
-0.38127090301003363,-0.00948269713518246
-0.3411371237458196,-0.008218278018147451
-0.3010033444816056,-0.007036187178340869
