x,theta
-6.0,-0.0028242326248715255
-5.959866220735786,-0.0028970978990428
-5.919732441471572,-0.002972060538876109
-5.879598662207358,-0.0030496382972149405
-5.839464882943144,-0.0031296800744116116
-5.79933110367893,-0.0032119871046405457
-5.759197324414716,-0.0032971463943329837
-5.719063545150502,-0.003384837722206102
-5.678929765886288,-0.0034756661628603247
-5.638795986622074,-0.003569554392605756
-5.59866220735786,-0.0036663262925915596
-5.558528428093646,-0.0037665620698166258
-5.518394648829432,-0.003870108039704556
-5.478260869565218,-0.003976837779381626
-5.438127090301004,-0.004087454122043033
-5.397993311036789,-0.004201877305699764
-5.357859531772576,-0.004320048916981012
-5.317725752508361,-0.004442617900046741
-5.277591973244148,-0.0045692344428198695
-5.237458193979933,-0.004700488828544236
-5.197324414715719,-0.004836358365921445
-5.157190635451505,-0.004976780239880352
-5.117056856187291,-0.0051225253209117305
-5.076923076923077,-0.005273522266684427
-5.036789297658863,-0.005429864269864915
-4.996655518394649,-0.005592212853112066
-4.956521739130435,-0.0057605177185238166
-4.916387959866221,-0.005934785753454852
-4.8762541806020065,-0.006115776382304539
-4.8361204013377925,-0.0063033281951565545
-4.7959866220735785,-0.0064982896846461635
-4.7558528428093645,-0.006700769770663362
-4.7157190635451505,-0.006910811174110076
-4.6755852842809364,-0.00712924713971641
-4.635451505016722,-0.00735621322300517
-4.595317725752508,-0.007591756313728659
-4.555183946488294,-0.00783687362299279
-4.51505016722408,-0.008091801087020345
-4.474916387959866,-0.008356777786227898
-4.434782608695652,-0.008632788673026193
-4.394648829431438,-0.008919841634602799
-4.354515050167224,-0.009218890370530808
-4.31438127090301,-0.00953026763340925
-4.274247491638796,-0.009854370009086066
-4.234113712374581,-0.010192324259375107
-4.193979933110368,-0.010544627605094226
-4.153846153846153,-0.01091177198150417
-4.11371237458194,-0.011295002024095613
-4.073578595317725,-0.011694812890837403
-4.033444816053512,-0.012111767670405005
-3.9933110367892977,-0.01254725332363349
-3.9531772575250836,-0.013001892710541973
-3.9130434782608696,-0.01347684990001996
-3.8729096989966556,-0.013973234489261355
-3.8327759197324416,-0.014492319482748872
-3.7926421404682276,-0.015034975534742534
-3.752508361204013,-0.015602578996076977
-3.712374581939799,-0.016196457626312055
-3.672240802675585,-0.016818170044273106
-3.632107023411371,-0.017469040112944256
-3.591973244147157,-0.01815082778901167
-3.551839464882943,-0.018865409880688855
-3.511705685618729,-0.01961430321999269
-3.471571906354515,-0.020399524936213886
-3.431438127090301,-0.021223066817906755
-3.391304347826087,-0.022087270223449584
-3.351170568561873,-0.02299422005778662
-3.311036789297659,-0.023946513088697774
-3.270903010033445,-0.02494678692924568
-3.230769230769231,-0.02599795646797398
-3.190635451505017,-0.027102677419456267
-3.150501672240803,-0.028264134606242886
-3.1103678929765888,-0.029485757150080838
-3.0702341137123743,-0.03077086010711394
-3.0301003344481603,-0.03212335272948508
-2.9899665551839463,-0.03354728655443595
-2.9498327759197323,-0.035046936208461554
-2.9096989966555182,-0.03662656011042009
-2.869565217391304,-0.03829096518929065
-2.82943143812709,-0.04004511338861061
-2.789297658862876,-0.04189446845693756
-2.749163879598662,-0.043844449883641445
-2.709030100334448,-0.0459011138514509
-2.668896321070234,-0.048070759955680664
-2.62876254180602,-0.050360098524878216
-2.588628762541806,-0.0527756264396253
-2.548494983277592,-0.055324811441025634
-2.508361204013378,-0.05801521553163491
-2.4682274247491636,-0.060854525202622245
-2.4280936454849495,-0.06385105815994896
-2.3879598662207355,-0.06701331370530705
-2.3478260869565215,-0.07035000110569567
-2.3076923076923075,-0.07386973105563577
-2.2675585284280935,-0.07758144967177505
-2.2274247491638794,-0.08149410129759915
-2.1872909698996654,-0.08561660672195415
-2.1471571906354514,-0.0899573695536402
-2.1070234113712374,-0.09452469556691656
-2.0668896321070234,-0.09932618298223828
-2.0267558528428093,-0.10436815564517232
-1.9866220735785953,-0.10965592082812736
-1.9464882943143813,-0.1151932242047784
-1.9063545150501673,-0.12098140615605346
-1.8662207357859533,-0.12701962835788083
-1.8260869565217392,-0.13330321881039064
-1.7859531772575252,-0.13982391390806126
-1.7458193979933112,-0.1465682731683109
-1.7056856187290972,-0.15351708103653916
-1.6655518394648832,-0.16064406259824415
-1.6254180602006691,-0.1679149216139988
-1.5852842809364551,-0.17528628253340695
-1.545150501672241,-0.18270402156768362
-1.5050167224080262,-0.1901024265161746
-1.4648829431438122,-0.19740262792721275
-1.4247491638795982,-0.2045123458105662
-1.3846153846153841,-0.21132454504394382
-1.3444816053511701,-0.21771844050122757
-1.304347826086956,-0.2235595326751454
-1.264214046822742,-0.22870223476036866
-1.224080267558528,-0.23299229172112956
-1.183946488294314,-0.23627192848130707
-1.1438127090301,-0.23838543608297225
-1.103678929765886,-0.23918710510215524
-1.063545150501672,-0.23855038496471348
-1.023411371237458,-0.23637713464181753
-0.9832775919732439,-0.23260795848190963
-0.9431438127090299,-0.2272300990617122
-0.9030100334448159,-0.22028349564084793
-0.8628762541806019,-0.21186339002190735
