mean x,mean theta,99% confidence interval
-4.984314682744053,-0.02240036454074422,0.011716382637044288
-4.52969464746858,-0.03427029210904282,0.010777504503055504
-4.074213987202004,-0.035740029304821355,0.012288245778279182
-3.620117108565097,-0.04585701095722981,0.01228824577827918
-3.16541867759587,-0.07594494690339015,0.011217582341551888
-2.709560391594347,-0.10072171003425699,0.01171638263704429
-2.255259408244031,-0.12684367873500502,0.01171638263704429
-1.799515226357436,-0.17030991321697295,0.011217582341551902
-1.343245613760375,-0.18027875260661,0.012288245778279194
-0.8907093996758897,-0.14232029884757302,0.010033310663564513
-0.43460439123664785,-0.07529641300782405,0.01228824577827918
0.019333333590708705,-0.007086820064900079,0.012288245778279182
0.47338180360904775,0.06865161673982138,0.01228824577827918
0.9341352197696065,0.13104448157249726,0.012952948369103545
1.4542423391059536,0.17875762167014433,0.011716382637044276
1.9803387765605465,0.16329851967667158,0.012288245778279194
