mean x,mean theta,99% confidence interval
-5.025421949952368,-0.02182621540182479,0.012952948369103554
-4.571087080550943,-0.028830475818230325,0.012952948369103554
-4.1163573738179196,-0.04107691230521373,0.011217582341551891
-3.6634203981687605,-0.04971916943319507,0.01171638263704429
-3.206534179574715,-0.07276457230443695,0.010777504503055507
-2.7522861435370265,-0.09174969476827102,0.010385463202662384
-2.296961681295355,-0.10201477223910094,0.01228824577827918
-1.8429348717840135,-0.12234009237838632,0.01228824577827918
-1.387026736690592,-0.11285154133107186,0.01171638263704429
-0.9331863213550388,-0.08674871460541861,0.01171638263704429
-0.4789343065383653,-0.049212286854267484,0.011217582341551891
-0.024134728003946258,-0.00990532779519945,0.012952948369103554
0.43223428329596486,0.047613731544971574,0.01171638263704429
0.8852239019462598,0.07750590601606838,0.011217582341551888
1.3396573770078677,0.11364289512339724,0.01171638263704429
1.803805472517117,0.11530654193233106,0.012288245778279194
2.330970596502734,0.10394517393159203,0.011217582341551888
