mean x,mean theta,99% confidence interval
-4.704132166615261,-0.07153242080296211,0.012288245778279182
-4.249691937797122,-0.0718506893847413,0.012288245778279182
-3.7935588904038924,-0.0764868647040048,0.011716382637044288
-3.3389198408792895,-0.07926117666383214,0.012288245778279182
-2.883605991260539,-0.08440814948296194,0.012288245778279182
-2.428063288361809,-0.1163631185219964,0.01228824577827918
-1.9730451468560513,-0.12351549597858755,0.010385463202662384
-1.5188640550866173,-0.1375605149395987,0.01228824577827918
-1.0627085605322286,-0.11458113528391314,0.01228824577827918
-0.6076269892970776,-0.09977006492153592,0.01228824577827918
-0.15302699773180203,-0.030296119246704722,0.01228824577827918
0.30193322124095234,0.033211102165055385,0.01228824577827918
0.7590130959326703,0.08516351762389737,0.012288245778279194
1.2128811380805065,0.1313890102062647,0.012952948369103545
1.7374715527334077,0.13586613971144051,0.011716382637044276
2.193008936902829,0.09871061498875817,0.012288245778279194
2.6496783910811055,0.07881504738341487,0.012288245778279194
